structure,die_x,die_y,measurement_id,mode,snm_mv,snm_left_mv,snm_right_mv,limiting_lobe,status,individual_png
SP05,16,6,77,hold,477.92822975970006,480.4064595159603,477.92822975970006,right,ok,
SP05,16,6,77,read,190.54727415949276,205.25566406209526,190.54727415949276,right,ok,
SP05,17,3,15,hold,465.3627205754767,465.3627205754767,484.54050622997767,left,ok,
SP05,17,3,15,read,188.71656880693953,188.71656880693953,239.79142324504855,left,ok,
SP05,17,4,46,hold,523.6145007399116,545.37295934146,523.6145007399116,right,ok,
SP05,17,4,46,read,237.57594176840092,237.57594176840092,242.0176514697151,left,ok,
SP05,17,5,49,hold,469.1130811474327,497.3495155844471,469.1130811474327,right,ok,
SP05,17,5,49,read,214.95455609416166,235.95992717366292,214.95455609416166,right,ok,
SP05,18,3,14,hold,485.98226987876535,486.2867650238996,485.98226987876535,right,ok,
SP05,18,3,14,read,184.9130859307658,219.5869199728537,184.9130859307658,right,ok,
SP05,18,4,47,hold,456.0389677188614,456.0389677188614,491.1396869727532,left,ok,
SP05,18,4,47,read,145.942780781811,145.942780781811,235.96550918574434,left,ok,
SP05,18,5,48,hold,451.7178269994452,451.7178269994452,489.9014711280604,left,ok,
SP05,18,5,48,read,178.14781789678565,178.14781789678565,188.726605193457,left,ok,
SP06,4,2,1,hold,458.48689520719273,458.48689520719273,473.8010099726811,left,ok,
SP06,4,2,1,read,184.826492402251,198.3755677779929,184.826492402251,right,ok,
SP06,5,2,18,hold,300.0618787959175,300.0618787959175,342.3162709064804,left,ok,
SP06,6,2,35,hold,486.74856791420797,512.5278566429863,486.74856791420797,right,ok,
SP06,6,2,35,read,158.68394413916064,243.79308862473368,158.68394413916064,right,ok,
SP06,7,2,52,hold,455.4859863936346,464.3007672315872,455.4859863936346,right,ok,
SP06,7,2,52,read,171.27512773978404,171.27512773978404,193.65818855905982,left,ok,
SP06,8,2,69,hold,475.3662095562005,475.3662095562005,495.42736550450707,left,ok,
SP06,8,2,69,read,179.95667394257185,179.95667394257185,195.1442299488097,left,ok,
SP07,4,2,2,hold,518.2760231701704,540.9155232100483,518.2760231701704,right,ok,
SP07,4,2,2,read,238.89442675447236,238.89442675447236,269.52421717233045,left,ok,
SP07,5,2,19,hold,467.21942741044495,467.21942741044495,505.16841528551316,left,ok,
SP07,5,2,19,read,193.52228687846312,193.52228687846312,232.79466718760784,left,ok,
SP07,6,2,36,hold,503.15917593183946,503.15917593183946,505.98306262501114,left,ok,
SP07,6,2,36,read,217.8233489007085,217.8233489007085,218.8770827346489,left,ok,
SP07,7,2,53,hold,469.1592434914416,469.1592434914416,494.2535262094228,left,ok,
SP07,7,2,53,read,200.03016037599647,210.13230305107064,200.03016037599647,right,ok,
SP07,8,2,70,hold,478.09563595058046,478.09563595058046,499.8426743455889,left,ok,
SP07,8,2,70,read,216.6259996859698,216.6259996859698,243.94399912450888,left,ok,
SP08,4,2,3,hold,488.63002190225166,488.63002190225166,539.85064179527,left,ok,
SP08,4,2,3,read,177.05844856369387,177.05844856369387,259.4413606617379,left,ok,
SP08,5,2,20,hold,487.82852395086707,492.6152390625231,487.82852395086707,right,ok,
SP08,5,2,20,read,208.01521809707242,244.99317730918023,208.01521809707242,right,ok,
SP08,6,2,37,hold,471.70285941533905,471.70285941533905,498.0856175536415,left,ok,
SP08,6,2,37,read,211.8738478636897,211.8738478636897,212.8014485226317,left,ok,
SP08,7,2,54,hold,471.45555791909635,510.61300092073327,471.45555791909635,right,ok,
SP08,7,2,54,read,184.34148944623036,196.29595402404172,184.34148944623036,right,ok,
SP08,8,2,71,hold,441.05775493587896,471.05397575318784,441.05775493587896,right,ok,
SP08,8,2,71,read,223.67261035907356,223.67261035907356,260.5954847554277,left,ok,
SP09,4,2,4,hold,459.4370558508699,500.3820213750709,459.4370558508699,right,ok,
SP09,4,2,4,read,201.34091497241866,219.2044933685898,201.34091497241866,right,ok,
SP09,5,2,21,hold,455.4123168753594,455.4123168753594,496.6698828560394,left,ok,
SP09,5,2,21,read,133.76237753507039,133.76237753507039,216.7702997062674,left,ok,
SP09,6,2,38,hold,447.5129513706498,507.0109542433291,447.5129513706498,right,ok,
SP09,6,2,38,read,167.99828951284587,201.27352714684912,167.99828951284587,right,ok,
SP09,7,2,55,hold,470.1364048046188,494.3844963675353,470.1364048046188,right,ok,
SP09,7,2,55,read,176.14549232585804,191.91301088785855,176.14549232585804,right,ok,
SP09,8,2,72,hold,457.663723789856,485.00118479782594,457.663723789856,right,ok,
SP09,8,2,72,read,180.88860296972993,180.88860296972993,184.63820285350837,left,ok,
SP10,4,2,5,hold,476.52407889529337,476.52407889529337,512.0841349142877,left,ok,
SP10,4,2,5,read,243.01738175048706,243.01738175048706,284.34812600533286,left,ok,
SP10,5,2,22,hold,479.4240365020134,479.4240365020134,490.78000167837894,left,ok,
SP10,5,2,22,read,229.64291816946292,229.64291816946292,253.12136542884366,left,ok,
SP10,6,2,39,hold,541.0627602611211,562.7671471006971,541.0627602611211,right,ok,
SP10,6,2,39,read,275.11783757699953,295.1417740649569,275.11783757699953,right,ok,
SP10,7,2,56,hold,457.0897422038236,457.0897422038236,514.672688315366,left,ok,
SP10,7,2,56,read,227.27455226393548,227.27455226393548,287.2583087009804,left,ok,
SP10,8,2,73,hold,491.67578409310835,494.4407158985327,491.67578409310835,right,ok,
SP10,8,2,73,read,244.68105517386942,244.68105517386942,265.05291580146877,left,ok,
SP11,4,2,6,hold,465.16421054945624,465.16421054945624,489.6314962691627,left,ok,
SP11,4,2,6,read,203.91370119909197,203.91370119909197,277.9436719509734,left,ok,
SP11,5,2,23,hold,468.98947735144105,468.98947735144105,478.9237972741953,left,ok,
SP11,5,2,23,read,230.76880636348432,245.0074709415997,230.76880636348432,right,ok,
SP11,6,2,40,hold,470.1739977302045,470.1739977302045,550.1663620247107,left,ok,
SP11,6,2,40,read,271.3374423961096,271.3374423961096,282.5815157041482,left,ok,
SP11,7,2,57,hold,469.4248947827403,480.15971152506944,469.4248947827403,right,ok,
SP11,7,2,57,read,248.41835148392408,269.0338955146927,248.41835148392408,right,ok,
SP11,8,2,74,hold,464.2451988002897,464.2451988002897,466.29470516275273,left,ok,
SP11,8,2,74,read,224.90371616055123,237.68861922360585,224.90371616055123,right,ok,
SP12,4,2,7,hold,489.4438778538909,511.6888803578611,489.4438778538909,right,ok,
SP12,4,2,7,read,207.21598888359333,218.3070391333861,207.21598888359333,right,ok,
SP12,5,2,24,hold,454.8522043308956,507.20946101059616,454.8522043308956,right,ok,
SP12,5,2,24,read,181.62775863480303,265.14641437492367,181.62775863480303,right,ok,
SP12,6,2,41,hold,491.01040450814764,491.01040450814764,528.8314945535807,left,ok,
SP12,6,2,41,read,201.28965641355774,201.28965641355774,233.07163350912992,left,ok,
SP12,7,2,58,hold,500.79486612079927,500.79486612079927,513.3055090136704,left,ok,
SP12,7,2,58,read,222.32950115141557,222.32950115141557,257.3357452524387,left,ok,
SP12,8,2,75,hold,476.8556514160675,476.8556514160675,505.88907841201734,left,ok,
SP12,8,2,75,read,183.31607612861387,183.31607612861387,225.87162169482494,left,ok,
SP13,4,2,8,hold,445.5192931330151,445.5192931330151,508.89274170040835,left,ok,
SP13,4,2,8,read,169.2382239399632,169.2382239399632,233.23974987042465,left,ok,
SP13,5,2,25,hold,474.89309856625607,474.89309856625607,502.22426450724356,left,ok,
SP13,5,2,25,read,181.66341835907974,181.66341835907974,220.26580840001063,left,ok,
SP13,6,2,42,hold,481.4380744060347,482.9603206651567,481.4380744060347,right,ok,
SP13,6,2,42,read,201.49951636326952,201.49951636326952,216.76296357753924,left,ok,
SP13,7,2,59,hold,447.9363161404311,447.9363161404311,517.5736838527781,left,ok,
SP13,7,2,59,read,136.34168463085132,136.34168463085132,258.91951947006015,left,ok,
SP13,8,2,76,hold,476.4521282274167,481.0925647814237,476.4521282274167,right,ok,
SP13,8,2,76,read,196.9468373617527,203.7948026467972,196.9468373617527,right,ok,
SP14,4,2,9,hold,498.4420192948195,499.5026089943801,498.4420192948195,right,ok,
SP14,4,2,9,read,207.83918574174817,207.83918574174817,233.66724238848153,left,ok,
SP14,5,2,26,hold,487.20134896317484,551.6662118821515,487.20134896317484,right,ok,
SP14,5,2,26,read,247.52656399148566,297.16663692870185,247.52656399148566,right,ok,
SP14,6,2,43,hold,476.5445312428336,476.5445312428336,483.47503914636053,left,ok,
SP14,6,2,43,read,234.89029781504826,234.89029781504826,240.77603613510328,left,ok,
SP14,7,2,60,hold,485.721518934917,485.721518934917,488.82049315097095,left,ok,
SP14,7,2,60,read,224.49230604997243,224.49230604997243,245.7438772280753,left,ok,
SP14,8,2,77,hold,475.74376741619716,475.74376741619716,498.2095766266424,left,ok,
SP14,8,2,77,read,202.6444341236753,202.6444341236753,220.37295353065528,left,ok,
SP15,4,2,10,hold,382.7175229585776,390.6111808944508,382.7175229585776,right,ok,
SP15,4,2,10,read,210.82858664650007,210.82858664650007,213.91366212903853,left,ok,
SP15,5,2,27,hold,489.5984979605305,510.3272947781107,489.5984979605305,right,ok,
SP15,5,2,27,read,180.1702653801265,248.58479354026315,180.1702653801265,right,ok,
SP15,6,2,44,hold,472.4690128159796,472.4690128159796,474.15540435633983,left,ok,
SP15,6,2,44,read,190.9434426030825,190.9434426030825,215.8199248132427,left,ok,
SP15,7,2,61,hold,458.1044241803336,458.1044241803336,502.68905518126905,left,ok,
SP15,7,2,61,read,199.4518980838774,199.4518980838774,244.90774216717787,left,ok,
SP15,8,2,78,hold,451.48806634401626,521.5513360994372,451.48806634401626,right,ok,
SP15,8,2,78,read,161.560736279862,248.5111720488502,161.560736279862,right,ok,
SP16,4,2,11,hold,507.2697502850497,507.2697502850497,590.2471289310921,left,ok,
SP16,4,2,11,read,191.4741369602359,191.4741369602359,224.77392203211699,left,ok,
SP16,5,2,28,hold,467.60834800978836,494.87557987966403,467.60834800978836,right,ok,
SP16,5,2,28,read,170.50101810516173,195.5068484848713,170.50101810516173,right,ok,
SP16,6,2,45,hold,471.99316179144677,497.66434572847135,471.99316179144677,right,ok,
SP16,6,2,45,read,189.6565977075373,219.34423694909665,189.6565977075373,right,ok,
SP16,7,2,62,hold,484.86215306432877,484.86215306432877,510.9149636025628,left,ok,
SP16,7,2,62,read,179.72634655433995,179.72634655433995,223.00908727905207,left,ok,
SP16,8,2,79,hold,460.2400903544676,479.98617367431484,460.2400903544676,right,ok,
SP16,8,2,79,read,187.00866635430216,212.58488558607465,187.00866635430216,right,ok,
SP17,4,2,12,hold,490.6034666643738,507.98761435494123,490.6034666643738,right,ok,
SP17,4,2,12,read,258.94329899502605,258.94329899502605,280.25802033591657,left,ok,
SP17,5,2,29,hold,466.37782692990703,466.37782692990703,512.1135670005821,left,ok,
SP17,5,2,29,read,215.7503528543862,215.7503528543862,304.5772831354386,left,ok,
SP17,6,2,46,hold,476.8418566486964,476.8418566486964,488.4060886742081,left,ok,
SP17,6,2,46,read,251.38518891160882,259.9876237676909,251.38518891160882,right,ok,
SP17,7,2,63,hold,462.41090165455967,462.41090165455967,478.8065428266366,left,ok,
SP17,7,2,63,read,232.19682442222518,232.19682442222518,251.3556969272161,left,ok,
SP17,8,2,80,hold,477.700404171426,493.27715862647796,477.700404171426,right,ok,
SP17,8,2,80,read,237.70297475252838,281.5060722409045,237.70297475252838,right,ok,
SP18,4,2,13,hold,451.6862831996804,513.5728998940641,451.6862831996804,right,ok,
SP18,4,2,13,read,189.30725940568453,304.81084799812817,189.30725940568453,right,ok,
SP18,5,2,30,hold,454.790631195277,454.790631195277,500.7205276355361,left,ok,
SP18,5,2,30,read,203.07468771830844,203.07468771830844,268.22337937455745,left,ok,
SP18,6,2,47,hold,458.0304029801511,525.4249991609187,458.0304029801511,right,ok,
SP18,6,2,47,read,198.7478950816662,293.0509903010967,198.7478950816662,right,ok,
SP18,7,2,64,hold,460.8459728795188,482.0853218743185,460.8459728795188,right,ok,
SP18,7,2,64,read,232.29054911343005,244.2396995622108,232.29054911343005,right,ok,
SP18,8,2,81,hold,242.81125584006188,242.81125584006188,641.7594789764844,left,ok,
SP18,8,2,81,read,226.44057692807294,230.98277201460158,226.44057692807294,right,ok,
SP19,4,2,14,hold,456.0943214913944,512.6758129549125,456.0943214913944,right,ok,
SP19,4,2,14,read,189.67503025964302,257.0453994925785,189.67503025964302,right,ok,
SP19,5,2,31,hold,477.30415455692844,479.2927995007879,477.30415455692844,right,ok,
SP19,5,2,31,read,207.49839236499272,228.50842428858473,207.49839236499272,right,ok,
SP19,6,2,48,hold,472.8174183453507,472.8174183453507,500.6832984741718,left,ok,
SP19,6,2,48,read,228.63415357381777,228.63415357381777,280.0763928737307,left,ok,
SP19,7,2,65,hold,499.7839501698091,499.7839501698091,558.0447881748894,left,ok,
SP19,7,2,65,read,208.6234079251656,208.6234079251656,261.01665143502356,left,ok,
SP19,8,2,82,hold,489.4550059063005,489.4550059063005,494.1202820672716,left,ok,
SP19,8,2,82,read,205.29438200636775,205.29438200636775,248.00854988336368,left,ok,
SP20,4,2,15,hold,478.92956527394347,478.92956527394347,481.2491219686985,left,ok,
SP20,4,2,15,read,224.48637236656927,224.48637236656927,242.67008060497204,left,ok,
SP20,5,2,32,hold,488.59091640543363,492.8809567657338,488.59091640543363,right,ok,
SP20,5,2,32,read,212.78830001715673,235.43604734067867,212.78830001715673,right,ok,
SP20,6,2,49,hold,495.49085641726856,495.49085641726856,517.8177122826157,left,ok,
SP20,6,2,49,read,200.3946900777712,200.3946900777712,239.1467104621768,left,ok,
SP20,7,2,66,hold,496.34233372200214,496.34233372200214,501.2086315790999,left,ok,
SP20,7,2,66,read,221.55304246833992,225.27169105642855,221.55304246833992,right,ok,
SP20,8,2,83,hold,480.21551131127023,490.9067267467099,480.21551131127023,right,ok,
SP20,8,2,83,read,185.96337635309783,185.96337635309783,190.0014830840818,left,ok,
SP21,4,2,16,hold,481.0275098898555,481.0275098898555,493.24730219517863,left,ok,
SP21,4,2,16,read,196.84268672331152,198.08271930882208,196.84268672331152,right,ok,
SP21,5,2,33,hold,306.7414811228468,339.0246367524937,306.7414811228468,right,ok,
SP21,5,2,33,read,147.6695351024705,208.61115132092007,147.6695351024705,right,ok,
SP21,6,2,50,hold,474.92956522826574,479.5009880320535,474.92956522826574,right,ok,
SP21,6,2,50,read,181.40709677606438,197.54879829905346,181.40709677606438,right,ok,
SP21,7,2,67,hold,466.5994926664208,477.7551275324857,466.5994926664208,right,ok,
SP21,7,2,67,read,173.7276997476784,211.4184514939951,173.7276997476784,right,ok,
SP21,8,2,84,hold,480.4117546009466,486.1854376819652,480.4117546009466,right,ok,
SP21,8,2,84,read,172.01125837480276,197.1262400780924,172.01125837480276,right,ok,
SP22,4,2,17,hold,479.6174423587991,490.98386566390985,479.6174423587991,right,ok,
SP22,4,2,17,read,191.19461371615466,208.03236144086745,191.19461371615466,right,ok,
SP22,5,2,34,hold,465.76484697248395,465.76484697248395,491.226941791678,left,ok,
SP22,5,2,34,read,189.02986211968798,189.02986211968798,236.87134334087688,left,ok,
SP22,6,2,51,hold,483.5132078403784,496.6917980564671,483.5132078403784,right,ok,
SP22,6,2,51,read,190.76771229283568,190.76771229283568,196.6755694180803,left,ok,
SP22,7,2,68,hold,482.1622337516919,482.1622337516919,500.8331777373394,left,ok,
SP22,7,2,68,read,204.6307631490492,204.6307631490492,220.91418954504005,left,ok,
